STATE,DISTRICT,BLOCK,70-90 mts,90-110 mts,110-130 mts,130-150 mts,GREATER THAN 150 mts,TOTAL
TRIPURA,WEST TRIPURA,BISHALGARH,0,24,0,0,0,24
TRIPURA,WEST TRIPURA,BOXANAGAR,0,9,0,0,0,9
TRIPURA,WEST TRIPURA,DUKLI,0,5,0,0,0,5
TRIPURA,WEST TRIPURA,HEZAMARA,0,4,0,0,0,4
TRIPURA,WEST TRIPURA,JIRANIA,0,8,0,0,0,8
TRIPURA,WEST TRIPURA,JUMPUIJALA,0,2,0,0,0,2
TRIPURA,WEST TRIPURA,KATHALIA,0,2,0,0,0,2
TRIPURA,WEST TRIPURA,KHOWAI,0,3,0,0,0,3
TRIPURA,WEST TRIPURA,MANDAI,0,2,0,0,0,2
TRIPURA,WEST TRIPURA,MELAGHAR,0,17,0,0,0,17
TRIPURA,WEST TRIPURA,MOHANPUR,0,47,0,0,0,47
TRIPURA,WEST TRIPURA,PADMABIL,0,2,0,0,0,2
TRIPURA,WEST TRIPURA,TELIAMURA,0,4,0,0,0,4
TRIPURA,WEST TRIPURA,TULASHIKHAR,0,1,0,0,0,1
UTTAR PRADESH,AGRA,ACHNERA,2,2,0,0,0,4
UTTAR PRADESH,AGRA,AKOLA,27,10,0,0,3,40
UTTAR PRADESH,AGRA,BAH,6,135,0,15,2,158
UTTAR PRADESH,AGRA,BAMROLI AHIR,27,19,5,0,4,55
UTTAR PRADESH,AGRA,BICHPURI,2,17,0,0,0,19
UTTAR PRADESH,AGRA,FATEHABAD,1,112,6,0,1,120
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,3,13,0,0,0,16
UTTAR PRADESH,AGRA,JAGNER,0,1,0,0,2,3
UTTAR PRADESH,AGRA,JETPUR KALAN,1,86,0,3,0,90
UTTAR PRADESH,AGRA,KHANDOLI,76,84,1,0,3,164
UTTAR PRADESH,AGRA,KHERA GARH,20,2,0,1,2,25
UTTAR PRADESH,AGRA,PINAHAT,44,107,2,11,6,170
UTTAR PRADESH,AGRA,SAIYA,1,4,0,0,1,6
UTTAR PRADESH,AGRA,SHAMSABAD,3,36,0,0,0,39
UTTAR PRADESH,ALIGARH,AKRABAD,9,28,3,1,0,41
UTTAR PRADESH,ALIGARH,ATRAULI,32,81,24,16,19,172
UTTAR PRADESH,ALIGARH,CHANDOUS,19,63,4,2,1,89
UTTAR PRADESH,ALIGARH,DHANIPUR,12,25,0,0,1,38
UTTAR PRADESH,ALIGARH,GANGIRI,1,8,0,0,0,9
UTTAR PRADESH,ALIGARH,GONDA,4,8,0,0,2,14
UTTAR PRADESH,ALIGARH,IGLAS,7,52,1,0,1,61
UTTAR PRADESH,ALIGARH,JAWA,4,35,5,1,1,46
UTTAR PRADESH,ALIGARH,KHAIR,30,28,3,0,0,61
UTTAR PRADESH,ALIGARH,LODHA,20,29,0,3,0,52
UTTAR PRADESH,ALIGARH,TAPPAL,5,67,1,1,0,74
UTTAR PRADESH,ALIGARH,VIJOLI,0,25,0,0,0,25
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,22,133,9,0,1,165
UTTAR PRADESH,ALLAHABAD,BAHRIA,82,23,4,3,22,134
UTTAR PRADESH,ALLAHABAD,CHAKA,51,7,7,6,4,75
UTTAR PRADESH,ALLAHABAD,DHANUPUR,0,0,1,1,0,2
UTTAR PRADESH,ALLAHABAD,HANDIA,15,7,7,0,2,31
UTTAR PRADESH,ALLAHABAD,HOLAGARH,0,1,0,0,0,1
UTTAR PRADESH,ALLAHABAD,JASRA,3,3,1,5,0,12
UTTAR PRADESH,ALLAHABAD,KARCHHANA,136,177,22,23,19,377
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,14,21,5,5,1,46
UTTAR PRADESH,ALLAHABAD,KAURIHAR,41,12,4,1,1,59
UTTAR PRADESH,ALLAHABAD,KORAON,7,68,2,13,5,95
UTTAR PRADESH,ALLAHABAD,MAIJA,26,3,6,1,0,36
UTTAR PRADESH,ALLAHABAD,MANDA,11,20,2,4,1,38
